STATION_ID,DNR_PARAMETER_CODE,START_DATE_TIME,RESULT_AMT,RESULT_VALUE_NO,LOD_AMT,UniqueID,result,PramName,Sample_code,Year,Ecoregion
10009825,608,7/6/2017 10:00,0.0518,0.0518,0.015,10009825_2017,0.0518,NH3_N,2017-76,2017,Driftless Area
10009825,608,7/23/2018 9:00,NA,ND,0.015,10009825_2018,0.0075,NH3_N,2018-35,2018,Driftless Area
10009825,608,7/15/2019 11:30,0.0488,0.0488,0.015,10009825_2019,0.0488,NH3_N,2019-20,2019,Driftless Area
10009825,608,8/5/2020 15:15,NA,ND,0.017,10009825_2020,0.0085,NH3_N,2020-19,2020,Driftless Area
10009825,608,8/19/2021 10:15,0.0168,0.0168,0.012,10009825_2021,0.0168,NH3_N,2021-26,2021,Driftless Area
10009825,608,7/27/2022 10:40,0.0285,0.0285,0.012,10009825_2022,0.0285,NH3_N,2022-41,2022,Driftless Area
10009825,631,6/7/2016 9:20,0.858,0.858,0.019,10009825_2016,0.858,NO2+NO3,2016-12,2016,Driftless Area
10009825,631,7/6/2017 10:00,1.48,1.48,0.019,10009825_2017,1.48,NO2+NO3,2017-76,2017,Driftless Area
10009825,631,7/23/2018 9:00,1.92,1.92,0.036,10009825_2018,1.92,NO2+NO3,2018-35,2018,Driftless Area
10009825,631,7/15/2019 11:30,1.7,1.7,0.072,10009825_2019,1.7,NO2+NO3,2019-20,2019,Driftless Area
10009825,631,8/5/2020 15:15,2.11,2.11,0.04,10009825_2020,2.11,NO2+NO3,2020-19,2020,Driftless Area
10009825,631,8/19/2021 10:15,1.79,1.79,0.055,10009825_2021,1.79,NO2+NO3,2021-26,2021,Driftless Area
10009825,631,7/27/2022 10:40,1.96,1.96,0.055,10009825_2022,1.96,NO2+NO3,2022-41,2022,Driftless Area
10009825,665,6/7/2016 9:20,0.283,0.283,0.005,10009825_2016,0.283,TP,2016-12,2016,Driftless Area
10009825,665,7/6/2017 10:00,0.383,0.383,0.005,10009825_2017,0.383,TP,2017-76,2017,Driftless Area
10009825,665,7/23/2018 9:00,0.295,0.295,0.005,10009825_2018,0.295,TP,2018-35,2018,Driftless Area
10009825,665,7/15/2019 11:30,0.368,0.368,0.008,10009825_2019,0.368,TP,2019-20,2019,Driftless Area
10009825,665,8/5/2020 15:15,0.288,0.288,0.008,10009825_2020,0.288,TP,2020-19,2020,Driftless Area
10009825,665,8/19/2021 10:15,0.269,0.269,0.009,10009825_2021,0.269,TP,2021-26,2021,Driftless Area
10009825,665,7/27/2022 10:40,0.271,0.271,0.009,10009825_2022,0.271,TP,2022-41,2022,Driftless Area
10009956,600,6/12/2018 9:32,4.73,4.73,0.075,10009956_2018,4.73,TN,2018-04,2018,Southeastern Wisconsin Till Plains
10009956,600,6/18/2019 9:26,5.15,5.15,0.375,10009956_2019,5.15,TN,2019-04,2019,Southeastern Wisconsin Till Plains
10009956,600,7/12/2021 12:36,4.23,4.23,0.058,10009956_2021,4.23,TN,2021-10,2021,Southeastern Wisconsin Till Plains
10009956,600,7/26/2022 12:40,2.38,2.38,0.058,10009956_2022,2.38,TN,2022-08,2022,Southeastern Wisconsin Till Plains
10009956,608,8/1/2017 12:26,0.0266,0.0266,0.015,10009956_2017,0.0266,NH3_N,2017-07,2017,Southeastern Wisconsin Till Plains
10009956,608,6/12/2018 9:32,0.0362,0.0362,0.015,10009956_2018,0.0362,NH3_N,2018-04,2018,Southeastern Wisconsin Till Plains
10009956,608,6/18/2019 9:26,0.0695,0.0695,0.015,10009956_2019,0.0695,NH3_N,2019-04,2019,Southeastern Wisconsin Till Plains
10009956,608,7/12/2021 12:36,0.0351,0.0351,0.012,10009956_2021,0.0351,NH3_N,2021-10,2021,Southeastern Wisconsin Till Plains
10009956,608,7/26/2022 12:40,0.027,0.027,0.012,10009956_2022,0.027,NH3_N,2022-08,2022,Southeastern Wisconsin Till Plains
10009956,631,8/1/2017 12:26,3.94,3.94,0.114,10009956_2017,3.94,NO2+NO3,2017-07,2017,Southeastern Wisconsin Till Plains
10009956,631,6/12/2018 9:32,4.26,4.26,0.072,10009956_2018,4.26,NO2+NO3,2018-04,2018,Southeastern Wisconsin Till Plains
10009956,631,6/18/2019 9:26,5.15,5.15,0.18,10009956_2019,5.15,NO2+NO3,2019-04,2019,Southeastern Wisconsin Till Plains
10009956,631,7/12/2021 12:36,4.03,4.03,0.11,10009956_2021,4.03,NO2+NO3,2021-10,2021,Southeastern Wisconsin Till Plains
10009956,631,7/26/2022 12:40,2.08,2.08,0.055,10009956_2022,2.08,NO2+NO3,2022-08,2022,Southeastern Wisconsin Till Plains
10009956,665,8/1/2017 12:26,0.0298,0.0298,0.005,10009956_2017,0.0298,TP,2017-07,2017,Southeastern Wisconsin Till Plains
10009956,665,6/12/2018 9:32,0.0397,0.0397,0.005,10009956_2018,0.0397,TP,2018-04,2018,Southeastern Wisconsin Till Plains
10009956,665,6/18/2019 9:26,0.0274,0.0274,0.008,10009956_2019,0.0274,TP,2019-04,2019,Southeastern Wisconsin Till Plains
10009956,665,7/12/2021 12:36,0.0444,0.0444,0.009,10009956_2021,0.0444,TP,2021-10,2021,Southeastern Wisconsin Till Plains
10009956,665,7/26/2022 12:40,0.0416,0.0416,0.009,10009956_2022,0.0416,TP,2022-08,2022,Southeastern Wisconsin Till Plains
10010228,665,5/24/2016 10:46,0.0597,0.0597,0.005,10010228_2016,0.0597,TP,2016-64,2016,Southeastern Wisconsin Till Plains
10010228,665,6/17/2016 13:00,0.056,0.056,0.005,10010228_2016,0.056,TP,2016-64,2016,Southeastern Wisconsin Till Plains
10010228,665,7/15/2016 13:00,0.0372,0.0372,0.005,10010228_2016,0.0372,TP,2016-64,2016,Southeastern Wisconsin Till Plains
10010228,665,8/24/2016 11:45,0.0712,0.0712,0.005,10010228_2016,0.0712,TP,2016-64,2016,Southeastern Wisconsin Till Plains
10010228,665,9/19/2016 0:00,0.083,0.083,0.005,10010228_2016,0.083,TP,2016-64,2016,Southeastern Wisconsin Till Plains
10010228,665,10/19/2016 10:22,0.0217,0.0217,0.005,10010228_2016,0.0217,TP,2016-64,2016,Southeastern Wisconsin Till Plains
10010279,665,5/8/2019 9:40,0.0207,0.0207,0.008,10010279_2019,0.0207,TP,2019-34,2019,North Central Hardwood Forests
10010279,665,6/5/2019 9:00,0.0294,0.0294,0.008,10010279_2019,0.0294,TP,2019-34,2019,North Central Hardwood Forests
10010279,665,7/11/2019 9:20,0.0462,0.0462,0.008,10010279_2019,0.0462,TP,2019-34,2019,North Central Hardwood Forests
10010279,665,8/1/2019 8:35,0.0577,0.0577,0.008,10010279_2019,0.0577,TP,2019-34,2019,North Central Hardwood Forests
10010279,665,9/4/2019 12:44,0.101,0.101,0.008,10010279_2019,0.101,TP,2019-34,2019,North Central Hardwood Forests
10010279,665,10/11/2019 8:20,0.0441,0.0441,0.008,10010279_2019,0.0441,TP,2019-34,2019,North Central Hardwood Forests
10010534,600,8/23/2021 11:45,0.469,0.469,0.058,10010534_2021,0.469,TN,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,600,8/17/2022 11:10,0.468,0.468,0.058,10010534_2022,0.468,TN,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,608,5/30/2017 10:00,0.0247,0.0247,0.015,10010534_2017,0.0247,NH3_N,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,608,8/22/2017 16:20,0.0267,0.0267,0.015,10010534_2017,0.0267,NH3_N,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,608,7/18/2018 11:30,0.0257,0.0257,0.015,10010534_2018,0.0257,NH3_N,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,608,9/26/2018 12:51,0.0237,0.0237,0.015,10010534_2018,0.0237,NH3_N,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,608,9/23/2019 13:41,0.0647,0.0647,0.015,10010534_2019,0.0647,NH3_N,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,608,8/11/2020 13:35,NA,ND,0.017,10010534_2020,0.0085,NH3_N,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,608,8/23/2021 11:45,0.015,0.015,0.012,10010534_2021,0.015,NH3_N,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,608,8/17/2022 11:10,0.0178,0.0178,0.012,10010534_2022,0.0178,NH3_N,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,631,5/30/2017 10:00,0.208,0.208,0.019,10010534_2017,0.208,NO2+NO3,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,631,8/22/2017 16:20,NA,ND,0.019,10010534_2017,0.0095,NO2+NO3,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,631,7/18/2018 11:30,NA,ND,0.036,10010534_2018,0.018,NO2+NO3,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,631,9/26/2018 12:51,0.0573,0.0573,0.036,10010534_2018,0.0573,NO2+NO3,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,631,9/23/2019 13:41,0.0528,0.0528,0.036,10010534_2019,0.0528,NO2+NO3,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,631,8/11/2020 13:35,0.0408,0.0408,0.04,10010534_2020,0.0408,NO2+NO3,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,631,8/23/2021 11:45,NA,ND,0.055,10010534_2021,0.0275,NO2+NO3,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,631,8/17/2022 11:10,NA,ND,0.055,10010534_2022,0.0275,NO2+NO3,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,5/30/2017 10:00,0.0236,0.0236,0.005,10010534_2017,0.0236,TP,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,665,6/23/2017 14:00,0.0202,0.0202,0.005,10010534_2017,0.0202,TP,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,665,7/17/2017 10:40,0.0186,0.0186,0.005,10010534_2017,0.0186,TP,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,665,8/22/2017 16:20,0.0138,0.0138,0.005,10010534_2017,0.0138,TP,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,665,10/26/2017 10:25,0.012,0.012,0.005,10010534_2017,0.012,TP,2017-59,2017,Southeastern Wisconsin Till Plains
10010534,665,6/20/2018 10:39,0.0217,0.0217,0.005,10010534_2018,0.0217,TP,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,665,7/18/2018 11:30,0.0244,0.0244,0.005,10010534_2018,0.0244,TP,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,665,9/5/2018 10:15,0.0182,0.0182,0.005,10010534_2018,0.0182,TP,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,665,9/26/2018 12:51,0.0126,0.0126,0.005,10010534_2018,0.0126,TP,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,665,10/25/2018 12:10,0.011,0.011,0.005,10010534_2018,0.011,TP,2018-50,2018,Southeastern Wisconsin Till Plains
10010534,665,5/29/2019 11:35,0.0178,0.0178,0.008,10010534_2019,0.0178,TP,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,665,6/18/2019 15:30,0.0147,0.0147,0.008,10010534_2019,0.0147,TP,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,665,7/26/2019 14:45,0.0117,0.0117,0.008,10010534_2019,0.0117,TP,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,665,8/28/2019 15:49,0.0115,0.0115,0.008,10010534_2019,0.0115,TP,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,665,9/23/2019 13:41,0.0133,0.0133,0.008,10010534_2019,0.0133,TP,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,665,10/24/2019 13:00,0.0137,0.0137,0.008,10010534_2019,0.0137,TP,2019-15,2019,Southeastern Wisconsin Till Plains
10010534,665,2/26/2020 12:15,0.0101,0.0101,0.008,10010534_2020,0.0101,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,3/17/2020 12:50,0.0141,0.0141,0.008,10010534_2020,0.0141,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,5/27/2020 10:25,0.0159,0.0159,0.008,10010534_2020,0.0159,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,6/23/2020 8:35,0.0141,0.0141,0.008,10010534_2020,0.0141,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,6/23/2020 8:35,0.0127,0.0127,0.008,10010534_2020,0.0127,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,6/24/2020 14:10,0.0176,0.0176,0.008,10010534_2020,0.0176,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,7/7/2020 13:40,0.015,0.015,0.008,10010534_2020,0.015,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,7/13/2020 12:50,0.0164,0.0164,0.008,10010534_2020,0.0164,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,7/20/2020 10:15,0.0136,0.0136,0.008,10010534_2020,0.0136,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,7/28/2020 12:35,0.0177,0.0177,0.008,10010534_2020,0.0177,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,8/10/2020 8:36,0.0131,0.0131,0.008,10010534_2020,0.0131,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,8/11/2020 12:15,0.0137,0.0137,0.008,10010534_2020,0.0137,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,8/11/2020 13:35,0.0146,0.0146,0.008,10010534_2020,0.0146,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,8/26/2020 14:17,0.0155,0.0155,0.008,10010534_2020,0.0155,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,9/8/2020 11:20,0.0211,0.0211,0.008,10010534_2020,0.0211,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,9/9/2020 11:50,NA,ND,0.008,10010534_2020,0.004,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,9/9/2020 11:55,0.0128,0.0128,0.008,10010534_2020,0.0128,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,9/14/2020 0:00,0.015,0.015,0.008,10010534_2020,0.015,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,9/23/2020 11:45,0.0126,0.0126,0.008,10010534_2020,0.0126,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,10/12/2020 9:22,0.0138,0.0138,0.008,10010534_2020,0.0138,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,10/13/2020 12:22,0.0138,0.0138,0.008,10010534_2020,0.0138,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,10/27/2020 11:42,0.0142,0.0142,0.008,10010534_2020,0.0142,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,11/9/2020 12:00,0.0146,0.0146,0.008,10010534_2020,0.0146,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,11/24/2020 12:00,0.0123,0.0123,0.008,10010534_2020,0.0123,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,12/15/2020 9:41,0.0212,0.0212,0.008,10010534_2020,0.0212,TP,2020-33,2020,Southeastern Wisconsin Till Plains
10010534,665,1/12/2021 13:43,0.0158,0.0158,0.008,10010534_2021,0.0158,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,2/23/2021 12:48,0.0131,0.0131,0.008,10010534_2021,0.0131,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,3/11/2021 15:43,0.0197,0.0197,0.012,10010534_2021,0.0197,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,3/16/2021 12:06,0.0182,0.0182,0.012,10010534_2021,0.0182,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,4/8/2021 11:36,0.0208,0.0208,0.012,10010534_2021,0.0208,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,4/8/2021 11:36,NA,ND,0.012,10010534_2021,0.006,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,4/22/2021 11:40,0.0182,0.0182,0.012,10010534_2021,0.0182,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,5/11/2021 12:30,0.0158,0.0158,0.012,10010534_2021,0.0158,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,5/24/2021 7:25,0.022,0.022,0.012,10010534_2021,0.022,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,5/25/2021 12:05,0.0231,0.0231,0.012,10010534_2021,0.0231,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,5/27/2021 14:25,0.0196,0.0196,0.012,10010534_2021,0.0196,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,6/10/2021 11:50,0.0165,0.0165,0.012,10010534_2021,0.0165,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,6/21/2021 8:50,0.0212,0.0212,0.009,10010534_2021,0.0212,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,6/21/2021 9:45,0.0215,0.0215,0.009,10010534_2021,0.0215,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,6/24/2021 11:20,0.0178,0.0178,0.009,10010534_2021,0.0178,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,6/28/2021 9:52,0.0188,0.0188,0.009,10010534_2021,0.0188,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,7/12/2021 8:45,0.0171,0.0171,0.009,10010534_2021,0.0171,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,7/12/2021 12:45,0.0183,0.0183,0.009,10010534_2021,0.0183,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,7/26/2021 11:40,0.0156,0.0156,0.009,10010534_2021,0.0156,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,7/27/2021 12:30,0.0149,0.0149,0.009,10010534_2021,0.0149,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,8/11/2021 12:00,0.0151,0.0151,0.009,10010534_2021,0.0151,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,8/16/2021 8:33,0.0163,0.0163,0.009,10010534_2021,0.0163,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,8/23/2021 11:45,0.0179,0.0179,0.009,10010534_2021,0.0179,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,8/25/2021 11:25,0.0164,0.0164,0.009,10010534_2021,0.0164,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,9/9/2021 12:00,NA,ND,0.009,10010534_2021,0.0045,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,9/9/2021 12:00,0.0147,0.0147,0.009,10010534_2021,0.0147,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,9/13/2021 8:32,0.0161,0.0161,0.009,10010534_2021,0.0161,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,9/27/2021 11:50,0.0164,0.0164,0.009,10010534_2021,0.0164,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,10/11/2021 8:09,0.0175,0.0175,0.009,10010534_2021,0.0175,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,10/11/2021 11:35,0.0235,0.0235,0.009,10010534_2021,0.0235,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,10/25/2021 11:25,0.0151,0.0151,0.009,10010534_2021,0.0151,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,11/9/2021 11:15,0.0133,0.0133,0.009,10010534_2021,0.0133,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,11/23/2021 11:20,0.0137,0.0137,0.009,10010534_2021,0.0137,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,12/16/2021 12:41,0.0292,0.0292,0.009,10010534_2021,0.0292,TP,2021-37,2021,Southeastern Wisconsin Till Plains
10010534,665,1/18/2022 15:26,0.0142,0.0142,0.009,10010534_2022,0.0142,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,2/15/2022 12:15,0.0143,0.0143,0.009,10010534_2022,0.0143,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,3/15/2022 11:25,0.0131,0.0131,0.009,10010534_2022,0.0131,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,4/11/2022 11:20,NA,ND,0.009,10010534_2022,0.0045,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,4/11/2022 11:20,0.0165,0.0165,0.009,10010534_2022,0.0165,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,4/26/2022 11:10,0.021,0.021,0.009,10010534_2022,0.021,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,5/10/2022 12:15,0.019,0.019,0.009,10010534_2022,0.019,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,5/26/2022 11:45,0.0198,0.0198,0.009,10010534_2022,0.0198,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010534,665,8/17/2022 11:10,0.0138,0.0138,0.009,10010534_2022,0.0138,TP,2022-25,2022,Southeastern Wisconsin Till Plains
10010697,665,5/22/2016 12:06,0.131,0.131,0.005,10010697_2016,0.131,TP,2016-31,2016,Driftless Area
10010697,665,6/19/2016 13:06,NA,ND,0.005,10010697_2016,0.0025,TP,2016-31,2016,Driftless Area
10010697,665,6/19/2016 13:06,0.124,0.124,0.005,10010697_2016,0.124,TP,2016-31,2016,Driftless Area
10010697,665,6/19/2016 13:06,0.126,0.126,0.005,10010697_2016,0.126,TP,2016-31,2016,Driftless Area
10010697,665,7/17/2016 12:52,0.117,0.117,0.005,10010697_2016,0.117,TP,2016-31,2016,Driftless Area
10010697,665,8/21/2016 13:10,0.12,0.12,0.005,10010697_2016,0.12,TP,2016-31,2016,Driftless Area
10010697,665,9/18/2016 13:33,0.0966,0.0966,0.005,10010697_2016,0.0966,TP,2016-31,2016,Driftless Area
10010697,665,10/16/2016 13:16,0.0973,0.0973,0.005,10010697_2016,0.0973,TP,2016-31,2016,Driftless Area
10010697,665,5/22/2017 9:40,0.16,0.16,0.005,10010697_2017,0.16,TP,2017-68,2017,Driftless Area
10010697,665,6/19/2017 10:30,0.164,0.164,0.005,10010697_2017,0.164,TP,2017-68,2017,Driftless Area
10010697,665,7/17/2017 10:00,0.121,0.121,0.005,10010697_2017,0.121,TP,2017-68,2017,Driftless Area
10010697,665,8/21/2017 12:01,0.339,0.339,0.005,10010697_2017,0.339,TP,2017-68,2017,Driftless Area
10010697,665,9/18/2017 11:05,0.0905,0.0905,0.005,10010697_2017,0.0905,TP,2017-68,2017,Driftless Area
10010697,665,10/16/2017 11:25,0.108,0.108,0.005,10010697_2017,0.108,TP,2017-68,2017,Driftless Area
10010741,665,5/22/2016 12:20,0.0943,0.0943,0.005,10010741_2016,0.0943,TP,2016-29,2016,Driftless Area
10010741,665,6/19/2016 13:14,0.0848,0.0848,0.005,10010741_2016,0.0848,TP,2016-29,2016,Driftless Area
10010741,665,7/17/2016 13:05,0.124,0.124,0.005,10010741_2016,0.124,TP,2016-29,2016,Driftless Area
10010741,665,8/21/2016 13:23,0.122,0.122,0.005,10010741_2016,0.122,TP,2016-29,2016,Driftless Area
10010741,665,9/18/2016 13:42,0.0769,0.0769,0.005,10010741_2016,0.0769,TP,2016-29,2016,Driftless Area
10010741,665,10/16/2016 13:25,0.06,0.06,0.005,10010741_2016,0.06,TP,2016-29,2016,Driftless Area
10010741,665,5/22/2017 9:51,0.0903,0.0903,0.005,10010741_2017,0.0903,TP,2017-69,2017,Driftless Area
10010741,665,6/19/2017 10:44,0.0867,0.0867,0.005,10010741_2017,0.0867,TP,2017-69,2017,Driftless Area
10010741,665,6/19/2017 11:10,0.0943,0.0943,0.005,10010741_2017,0.0943,TP,2017-69,2017,Driftless Area
10010741,665,7/17/2017 10:15,0.0629,0.0629,0.005,10010741_2017,0.0629,TP,2017-69,2017,Driftless Area
10010741,665,8/21/2017 12:20,0.389,0.389,0.005,10010741_2017,0.389,TP,2017-69,2017,Driftless Area
10010741,665,9/18/2017 11:25,0.0523,0.0523,0.005,10010741_2017,0.0523,TP,2017-69,2017,Driftless Area
10010741,665,10/16/2017 11:40,0.0565,0.0565,0.005,10010741_2017,0.0565,TP,2017-69,2017,Driftless Area
10010743,665,5/22/2016 11:08,0.105,0.105,0.005,10010743_2016,0.105,TP,2016-28,2016,Driftless Area
10010743,665,6/19/2016 11:12,0.117,0.117,0.005,10010743_2016,0.117,TP,2016-28,2016,Driftless Area
10010743,665,7/17/2016 11:06,0.122,0.122,0.005,10010743_2016,0.122,TP,2016-28,2016,Driftless Area
10010743,665,8/21/2016 11:50,0.155,0.155,0.005,10010743_2016,0.155,TP,2016-28,2016,Driftless Area
10010743,665,9/18/2016 11:30,0.102,0.102,0.005,10010743_2016,0.102,TP,2016-28,2016,Driftless Area
10010743,665,10/16/2016 11:49,0.091,0.091,0.005,10010743_2016,0.091,TP,2016-28,2016,Driftless Area
10010743,665,5/22/2017 9:05,0.191,0.191,0.005,10010743_2017,0.191,TP,2017-71,2017,Driftless Area
10010743,665,6/19/2017 8:35,0.163,0.163,0.005,10010743_2017,0.163,TP,2017-71,2017,Driftless Area
10010743,665,7/17/2017 7:35,0.116,0.116,0.005,10010743_2017,0.116,TP,2017-71,2017,Driftless Area
10010743,665,8/21/2017 10:06,0.355,0.355,0.005,10010743_2017,0.355,TP,2017-71,2017,Driftless Area
